3.344986386876291351e-01 3.926990816987241395e+00 -9.285602868363567186e-01
3.344986386876291351e-01 4.123340357836603687e+00 -1.091871386666393384e+00
3.344986386876291351e-01 4.319689898685965090e+00 -1.213222481435368927e+00
3.344986386876291351e-01 4.516039439535327382e+00 -1.287950116625789176e+00
3.344986386876291351e-01 4.712388980384689674e+00 -1.313182551125027020e+00
3.344986386876291351e-01 4.908738521234051966e+00 -1.287950116625789176e+00
3.344986386876291351e-01 5.105088062083414258e+00 -1.213222481435368927e+00
3.344986386876291351e-01 5.301437602932775661e+00 -1.091871386666393384e+00
3.344986386876291351e-01 5.497787143782137953e+00 -9.285602868363567186e-01
3.344986386876291351e-01 5.694136684631500245e+00 -7.295651359258068513e-01
3.344986386876291351e-01 5.890486225480861648e+00 -5.025332059864703327e-01
3.344986386876291351e-01 6.086835766330223940e+00 -2.561892067649423343e-01
5.243866409035941034e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.243866409035941034e-01 1.963495408493620697e-01 3.907129722573111086e-01
5.243866409035941034e-01 3.926990816987241395e-01 7.664110641051329331e-01
5.243866409035941034e-01 5.890486225480862092e-01 1.112656408567670896e+00
5.243866409035941034e-01 7.853981633974482790e-01 1.416142991233856119e+00
5.243866409035941034e-01 9.817477042468103487e-01 1.665207992929063074e+00
5.243866409035941034e-01 1.178097245096172418e+00 1.850279985315407494e+00
5.243866409035941034e-01 1.374446785945534488e+00 1.964246755515050902e+00
5.243866409035941034e-01 1.570796326794896558e+00 2.002728624462522422e+00
5.243866409035941034e-01 1.767145867644258628e+00 1.964246755515050902e+00
5.243866409035941034e-01 1.963495408493620697e+00 1.850279985315407494e+00
5.243866409035941034e-01 2.159844949342982545e+00 1.665207992929063074e+00
5.243866409035941034e-01 2.356194490192344837e+00 1.416142991233856119e+00
5.243866409035941034e-01 2.552544031041707129e+00 1.112656408567670896e+00
5.243866409035941034e-01 2.748893571891068976e+00 7.664110641051329331e-01
5.243866409035941034e-01 2.945243112740430824e+00 3.907129722573111086e-01
5.243866409035941034e-01 3.141592653589793116e+00 0.000000000000000000e+00
5.243866409035941034e-01 3.337942194439155408e+00 -3.907129722573111086e-01
5.243866409035941034e-01 3.534291735288517255e+00 -7.664110641051329331e-01
5.243866409035941034e-01 3.730641276137879103e+00 -1.112656408567670896e+00
5.243866409035941034e-01 3.926990816987241395e+00 -1.416142991233856119e+00
5.243866409035941034e-01 4.123340357836603687e+00 -1.665207992929063074e+00
5.243866409035941034e-01 4.319689898685965090e+00 -1.850279985315407494e+00
5.243866409035941034e-01 4.516039439535327382e+00 -1.964246755515050902e+00
5.243866409035941034e-01 4.712388980384689674e+00 -2.002728624462522422e+00
5.243866409035941034e-01 4.908738521234051966e+00 -1.964246755515050902e+00
5.243866409035941034e-01 5.105088062083414258e+00 -1.850279985315407494e+00
5.243866409035941034e-01 5.301437602932775661e+00 -1.665207992929063074e+00
5.243866409035941034e-01 5.497787143782137953e+00 -1.416142991233856119e+00
5.243866409035941034e-01 5.694136684631500245e+00 -1.112656408567670896e+00
5.243866409035941034e-01 5.890486225480861648e+00 -7.664110641051329331e-01
5.243866409035941034e-01 6.086835766330223940e+00 -3.907129722573111086e-01
7.145252532340252705e-01 0.000000000000000000e+00 0.000000000000000000e+00
7.145252532340252705e-01 1.963495408493620697e-01 5.113386517146022436e-01
7.145252532340252705e-01 3.926990816987241395e-01 1.003026845805831790e+00
7.145252532340252705e-01 5.890486225480862092e-01 1.456169280716678838e+00
7.145252532340252705e-01 7.853981633974482790e-01 1.853351946798724947e+00
7.145252532340252705e-01 9.817477042468103487e-01 2.179311336937041599e+00
7.145252532340252705e-01 1.178097245096172418e+00 2.421521014568746466e+00
7.145252532340252705e-01 1.374446785945534488e+00 2.570672997615204292e+00
7.145252532340252705e-01 1.570796326794896558e+00 2.621035459013335789e+00
7.145252532340252705e-01 1.767145867644258628e+00 2.570672997615204292e+00
7.145252532340252705e-01 1.963495408493620697e+00 2.421521014568746466e+00
7.145252532340252705e-01 2.159844949342982545e+00 2.179311336937041599e+00
7.145252532340252705e-01 2.356194490192344837e+00 1.853351946798724947e+00
7.145252532340252705e-01 2.552544031041707129e+00 1.456169280716678838e+00
7.145252532340252705e-01 2.748893571891068976e+00 1.003026845805831790e+00
7.145252532340252705e-01 2.945243112740430824e+00 5.113386517146022436e-01
7.145252532340252705e-01 3.141592653589793116e+00 0.000000000000000000e+00
7.145252532340252705e-01 3.337942194439155408e+00 -5.113386517146022436e-01
7.145252532340252705e-01 3.534291735288517255e+00 -1.003026845805831790e+00
7.145252532340252705e-01 3.730641276137879103e+00 -1.456169280716678838e+00
7.145252532340252705e-01 3.926990816987241395e+00 -1.853351946798724947e+00
7.145252532340252705e-01 4.123340357836603687e+00 -2.179311336937041599e+00
7.145252532340252705e-01 4.319689898685965090e+00 -2.421521014568746466e+00
7.145252532340252705e-01 4.516039439535327382e+00 -2.570672997615204292e+00
7.145252532340252705e-01 4.712388980384689674e+00 -2.621035459013335789e+00
7.145252532340252705e-01 4.908738521234051966e+00 -2.570672997615204292e+00
7.145252532340252705e-01 5.105088062083414258e+00 -2.421521014568746466e+00
7.145252532340252705e-01 5.301437602932775661e+00 -2.179311336937041599e+00
7.145252532340252705e-01 5.497787143782137953e+00 -1.853351946798724947e+00
7.145252532340252705e-01 5.694136684631500245e+00 -1.456169280716678838e+00
7.145252532340252705e-01 5.890486225480861648e+00 -1.003026845805831790e+00
7.145252532340252705e-01 6.086835766330223940e+00 -5.113386517146022436e-01
9.047575323895165056e-01 0.000000000000000000e+00 0.000000000000000000e+00
9.047575323895165056e-01 1.963495408493620697e-01 6.135788551145895386e-01
9.047575323895165056e-01 3.926990816987241395e-01 1.203578218926111498e+00
9.047575323895165056e-01 5.890486225480862092e-01 1.747324746758744274e+00
9.047575323895165056e-01 7.853981633974482790e-01 2.223922564484446251e+00
9.047575323895165056e-01 9.817477042468103487e-01 2.615056285247153056e+00
9.047575323895165056e-01 1.178097245096172418e+00 2.905694859508272554e+00
9.047575323895165056e-01 1.374446785945534488e+00 3.084669209850939620e+00
9.047575323895165056e-01 1.570796326794896558e+00 3.145101452361457550e+00
9.047575323895165056e-01 1.767145867644258628e+00 3.084669209850939620e+00
9.047575323895165056e-01 1.963495408493620697e+00 2.905694859508272554e+00
9.047575323895165056e-01 2.159844949342982545e+00 2.615056285247153056e+00
9.047575323895165056e-01 2.356194490192344837e+00 2.223922564484446251e+00
9.047575323895165056e-01 2.552544031041707129e+00 1.747324746758744274e+00
9.047575323895165056e-01 2.748893571891068976e+00 1.203578218926111498e+00
9.047575323895165056e-01 2.945243112740430824e+00 6.135788551145895386e-01
9.047575323895165056e-01 3.141592653589793116e+00 0.000000000000000000e+00
9.047575323895165056e-01 3.337942194439155408e+00 -6.135788551145895386e-01
9.047575323895165056e-01 3.534291735288517255e+00 -1.203578218926111498e+00
9.047575323895165056e-01 3.730641276137879103e+00 -1.747324746758744274e+00
9.047575323895165056e-01 3.926990816987241395e+00 -2.223922564484446251e+00
9.047575323895165056e-01 4.123340357836603687e+00 -2.615056285247153056e+00
9.047575323895165056e-01 4.319689898685965090e+00 -2.905694859508272554e+00
9.047575323895165056e-01 4.516039439535327382e+00 -3.084669209850939620e+00
9.047575323895165056e-01 4.712388980384689674e+00 -3.145101452361457550e+00
9.047575323895165056e-01 4.908738521234051966e+00 -3.084669209850939620e+00
9.047575323895165056e-01 5.105088062083414258e+00 -2.905694859508272554e+00
9.047575323895165056e-01 5.301437602932775661e+00 -2.615056285247153056e+00
9.047575323895165056e-01 5.497787143782137953e+00 -2.223922564484446251e+00
9.047575323895165056e-01 5.694136684631500245e+00 -1.747324746758744274e+00
9.047575323895165056e-01 5.890486225480861648e+00 -1.203578218926111498e+00
9.047575323895165056e-01 6.086835766330223940e+00 -6.135788551145895386e-01
1.095033401803444439e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.095033401803444439e+00 1.963495408493620697e-01 6.936971320696866394e-01
1.095033401803444439e+00 3.926990816987241395e-01 1.360735872383768807e+00
1.095033401803444439e+00 5.890486225480862092e-01 1.975482296231610979e+00
1.095033401803444439e+00 7.853981633974482790e-01 2.514312043298508659e+00
1.095033401803444439e+00 9.817477042468103487e-01 2.956518188583882267e+00
1.095033401803444439e+00 1.178097245096172418e+00 3.285106997916479088e+00
1.095033401803444439e+00 1.374446785945534488e+00 3.487450987628375465e+00
1.095033401803444439e+00 1.570796326794896558e+00 3.555774191670758810e+00
1.095033401803444439e+00 1.767145867644258628e+00 3.487450987628375465e+00
1.095033401803444439e+00 1.963495408493620697e+00 3.285106997916479088e+00
1.095033401803444439e+00 2.159844949342982545e+00 2.956518188583882267e+00
1.095033401803444439e+00 2.356194490192344837e+00 2.514312043298508659e+00
1.095033401803444439e+00 2.552544031041707129e+00 1.975482296231610979e+00
1.095033401803444439e+00 2.748893571891068976e+00 1.360735872383768807e+00
1.095033401803444439e+00 2.945243112740430824e+00 6.936971320696866394e-01
1.095033401803444439e+00 3.141592653589793116e+00 0.000000000000000000e+00
1.095033401803444439e+00 3.337942194439155408e+00 -6.936971320696866394e-01
1.095033401803444439e+00 3.534291735288517255e+00 -1.360735872383768807e+00
1.095033401803444439e+00 3.730641276137879103e+00 -1.975482296231610979e+00
1.095033401803444439e+00 3.926990816987241395e+00 -2.514312043298508659e+00
1.095033401803444439e+00 4.123340357836603687e+00 -2.956518188583882267e+00
1.095033401803444439e+00 4.319689898685965090e+00 -3.285106997916479088e+00
1.095033401803444439e+00 4.516039439535327382e+00 -3.487450987628375465e+00
1.095033401803444439e+00 4.712388980384689674e+00 -3.555774191670758810e+00
1.095033401803444439e+00 4.908738521234051966e+00 -3.487450987628375465e+00
1.095033401803444439e+00 5.105088062083414258e+00 -3.285106997916479088e+00
1.095033401803444439e+00 5.301437602932775661e+00 -2.956518188583882267e+00
1.095033401803444439e+00 5.497787143782137953e+00 -2.514312043298508659e+00
1.095033401803444439e+00 5.694136684631500245e+00 -1.975482296231610979e+00
1.095033401803444439e+00 5.890486225480861648e+00 -1.360735872383768807e+00
1.095033401803444439e+00 6.086835766330223940e+00 -6.936971320696866394e-01
1.285331444322965311e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.285331444322965311e+00 1.963495408493620697e-01 7.487807251992868451e-01
1.285331444322965311e+00 3.926990816987241395e-01 1.468786227050233428e+00
1.285331444322965311e+00 5.890486225480862092e-01 2.132347097900445299e+00
1.285331444322965311e+00 7.853981633974482790e-01 2.713963065612372993e+00
1.285331444322965311e+00 9.817477042468103487e-01 3.191282954720838561e+00
1.285331444322965311e+00 1.178097245096172418e+00 3.545963629571481590e+00
1.285331444322965311e+00 1.374446785945534488e+00 3.764374910737006807e+00
1.285331444322965311e+00 1.570796326794896558e+00 3.838123375168679630e+00
1.285331444322965311e+00 1.767145867644258628e+00 3.764374910737006807e+00
1.285331444322965311e+00 1.963495408493620697e+00 3.545963629571481590e+00
1.285331444322965311e+00 2.159844949342982545e+00 3.191282954720838561e+00
1.285331444322965311e+00 2.356194490192344837e+00 2.713963065612372993e+00
1.285331444322965311e+00 2.552544031041707129e+00 2.132347097900445299e+00
1.285331444322965311e+00 2.748893571891068976e+00 1.468786227050233428e+00
1.285331444322965311e+00 2.945243112740430824e+00 7.487807251992868451e-01
1.285331444322965311e+00 3.141592653589793116e+00 0.000000000000000000e+00
1.285331444322965311e+00 3.337942194439155408e+00 -7.487807251992868451e-01
1.285331444322965311e+00 3.534291735288517255e+00 -1.468786227050233428e+00
1.285331444322965311e+00 3.730641276137879103e+00 -2.132347097900445299e+00
1.285331444322965311e+00 3.926990816987241395e+00 -2.713963065612372993e+00
1.285331444322965311e+00 4.123340357836603687e+00 -3.191282954720838561e+00
1.285331444322965311e+00 4.319689898685965090e+00 -3.545963629571481590e+00
1.285331444322965311e+00 4.516039439535327382e+00 -3.764374910737006807e+00
1.285331444322965311e+00 4.712388980384689674e+00 -3.838123375168679630e+00
1.285331444322965311e+00 4.908738521234051966e+00 -3.764374910737006807e+00
1.285331444322965311e+00 5.105088062083414258e+00 -3.545963629571481590e+00
1.285331444322965311e+00 5.301437602932775661e+00 -3.191282954720838561e+00
1.285331444322965311e+00 5.497787143782137953e+00 -2.713963065612372993e+00
1.285331444322965311e+00 5.694136684631500245e+00 -2.132347097900445299e+00
1.285331444322965311e+00 5.890486225480861648e+00 -1.468786227050233428e+00
1.285331444322965311e+00 6.086835766330223940e+00 -7.487807251992868451e-01
1.475640280808194316e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.475640280808194316e+00 1.963495408493620697e-01 7.768309948982423663e-01
1.475640280808194316e+00 3.926990816987241395e-01 1.523808810314386086e+00
1.475640280808194316e+00 5.890486225480862092e-01 2.212227507711973740e+00
1.475640280808194316e+00 7.853981633974482790e-01 2.815631542619670302e+00
1.475640280808194316e+00 9.817477042468103487e-01 3.310832436368853049e+00
1.475640280808194316e+00 1.178097245096172418e+00 3.678799896324601804e+00
1.475640280808194316e+00 1.374446785945534488e+00 3.905393139359346399e+00
1.475640280808194316e+00 1.570796326794896558e+00 3.981904314218216889e+00
1.475640280808194316e+00 1.767145867644258628e+00 3.905393139359346399e+00
1.475640280808194316e+00 1.963495408493620697e+00 3.678799896324601804e+00
1.475640280808194316e+00 2.159844949342982545e+00 3.310832436368853049e+00
1.475640280808194316e+00 2.356194490192344837e+00 2.815631542619670302e+00
1.475640280808194316e+00 2.552544031041707129e+00 2.212227507711973740e+00
1.475640280808194316e+00 2.748893571891068976e+00 1.523808810314386086e+00
1.475640280808194316e+00 2.945243112740430824e+00 7.768309948982423663e-01
1.475640280808194316e+00 3.141592653589793116e+00 0.000000000000000000e+00
1.475640280808194316e+00 3.337942194439155408e+00 -7.768309948982423663e-01
1.475640280808194316e+00 3.534291735288517255e+00 -1.523808810314386086e+00
1.475640280808194316e+00 3.730641276137879103e+00 -2.212227507711973740e+00
1.475640280808194316e+00 3.926990816987241395e+00 -2.815631542619670302e+00
1.475640280808194316e+00 4.123340357836603687e+00 -3.310832436368853049e+00
1.475640280808194316e+00 4.319689898685965090e+00 -3.678799896324601804e+00
1.475640280808194316e+00 4.516039439535327382e+00 -3.905393139359346399e+00
1.475640280808194316e+00 4.712388980384689674e+00 -3.981904314218216889e+00
1.475640280808194316e+00 4.908738521234051966e+00 -3.905393139359346399e+00
1.475640280808194316e+00 5.105088062083414258e+00 -3.678799896324601804e+00
1.475640280808194316e+00 5.301437602932775661e+00 -3.310832436368853049e+00
1.475640280808194316e+00 5.497787143782137953e+00 -2.815631542619670302e+00
1.475640280808194316e+00 5.694136684631500245e+00 -2.212227507711973740e+00
1.475640280808194316e+00 5.890486225480861648e+00 -1.523808810314386086e+00
1.475640280808194316e+00 6.086835766330223940e+00 -7.768309948982423663e-01
1.665952372781599022e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.665952372781599022e+00 1.963495408493620697e-01 7.768309948982423663e-01
1.665952372781599022e+00 3.926990816987241395e-01 1.523808810314386086e+00
1.665952372781599022e+00 5.890486225480862092e-01 2.212227507711973740e+00
1.665952372781599022e+00 7.853981633974482790e-01 2.815631542619670302e+00
1.665952372781599022e+00 9.817477042468103487e-01 3.310832436368853049e+00
1.665952372781599022e+00 1.178097245096172418e+00 3.678799896324601804e+00
1.665952372781599022e+00 1.374446785945534488e+00 3.905393139359346399e+00
1.665952372781599022e+00 1.570796326794896558e+00 3.981904314218216889e+00
1.665952372781599022e+00 1.767145867644258628e+00 3.905393139359346399e+00
1.665952372781599022e+00 1.963495408493620697e+00 3.678799896324601804e+00
1.665952372781599022e+00 2.159844949342982545e+00 3.310832436368853049e+00
1.665952372781599022e+00 2.356194490192344837e+00 2.815631542619670302e+00
1.665952372781599022e+00 2.552544031041707129e+00 2.212227507711973740e+00
1.665952372781599022e+00 2.748893571891068976e+00 1.523808810314386086e+00
1.665952372781599022e+00 2.945243112740430824e+00 7.768309948982423663e-01
1.665952372781599022e+00 3.141592653589793116e+00 0.000000000000000000e+00
1.665952372781599022e+00 3.337942194439155408e+00 -7.768309948982423663e-01
1.665952372781599022e+00 3.534291735288517255e+00 -1.523808810314386086e+00
1.665952372781599022e+00 3.730641276137879103e+00 -2.212227507711973740e+00
1.665952372781599022e+00 3.926990816987241395e+00 -2.815631542619670302e+00
1.665952372781599022e+00 4.123340357836603687e+00 -3.310832436368853049e+00
1.665952372781599022e+00 4.319689898685965090e+00 -3.678799896324601804e+00
1.665952372781599022e+00 4.516039439535327382e+00 -3.905393139359346399e+00
1.665952372781599022e+00 4.712388980384689674e+00 -3.981904314218216889e+00
1.665952372781599022e+00 4.908738521234051966e+00 -3.905393139359346399e+00
1.665952372781599022e+00 5.105088062083414258e+00 -3.678799896324601804e+00
1.665952372781599022e+00 5.301437602932775661e+00 -3.310832436368853049e+00
1.665952372781599022e+00 5.497787143782137953e+00 -2.815631542619670302e+00
1.665952372781599022e+00 5.694136684631500245e+00 -2.212227507711973740e+00
1.665952372781599022e+00 5.890486225480861648e+00 -1.523808810314386086e+00
1.665952372781599022e+00 6.086835766330223940e+00 -7.768309948982423663e-01
1.856261209266828027e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.856261209266828027e+00 1.963495408493620697e-01 7.487807251992868451e-01
1.856261209266828027e+00 3.926990816987241395e-01 1.468786227050233428e+00
1.856261209266828027e+00 5.890486225480862092e-01 2.132347097900445299e+00
1.856261209266828027e+00 7.853981633974482790e-01 2.713963065612372993e+00
1.856261209266828027e+00 9.817477042468103487e-01 3.191282954720838561e+00
1.856261209266828027e+00 1.178097245096172418e+00 3.545963629571481590e+00
1.856261209266828027e+00 1.374446785945534488e+00 3.764374910737006807e+00
1.856261209266828027e+00 1.570796326794896558e+00 3.838123375168679630e+00
1.856261209266828027e+00 1.767145867644258628e+00 3.764374910737006807e+00
1.856261209266828027e+00 1.963495408493620697e+00 3.545963629571481590e+00
1.856261209266828027e+00 2.159844949342982545e+00 3.191282954720838561e+00
1.856261209266828027e+00 2.356194490192344837e+00 2.713963065612372993e+00
1.856261209266828027e+00 2.552544031041707129e+00 2.132347097900445299e+00
1.856261209266828027e+00 2.748893571891068976e+00 1.468786227050233428e+00
1.856261209266828027e+00 2.945243112740430824e+00 7.487807251992868451e-01
1.856261209266828027e+00 3.141592653589793116e+00 0.000000000000000000e+00
1.856261209266828027e+00 3.337942194439155408e+00 -7.487807251992868451e-01
1.856261209266828027e+00 3.534291735288517255e+00 -1.468786227050233428e+00
1.856261209266828027e+00 3.730641276137879103e+00 -2.132347097900445299e+00
1.856261209266828027e+00 3.926990816987241395e+00 -2.713963065612372993e+00
1.856261209266828027e+00 4.123340357836603687e+00 -3.191282954720838561e+00
1.856261209266828027e+00 4.319689898685965090e+00 -3.545963629571481590e+00
1.856261209266828027e+00 4.516039439535327382e+00 -3.764374910737006807e+00
1.856261209266828027e+00 4.712388980384689674e+00 -3.838123375168679630e+00
1.856261209266828027e+00 4.908738521234051966e+00 -3.764374910737006807e+00
1.856261209266828027e+00 5.105088062083414258e+00 -3.545963629571481590e+00
1.856261209266828027e+00 5.301437602932775661e+00 -3.191282954720838561e+00
1.856261209266828027e+00 5.497787143782137953e+00 -2.713963065612372993e+00
1.856261209266828027e+00 5.694136684631500245e+00 -2.132347097900445299e+00
1.856261209266828027e+00 5.890486225480861648e+00 -1.468786227050233428e+00
1.856261209266828027e+00 6.086835766330223940e+00 -7.487807251992868451e-01
2.046559251786348899e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.046559251786348899e+00 1.963495408493620697e-01 6.936971320696866394e-01
2.046559251786348899e+00 3.926990816987241395e-01 1.360735872383768807e+00
2.046559251786348899e+00 5.890486225480862092e-01 1.975482296231610979e+00
2.046559251786348899e+00 7.853981633974482790e-01 2.514312043298508659e+00
2.046559251786348899e+00 9.817477042468103487e-01 2.956518188583882267e+00
2.046559251786348899e+00 1.178097245096172418e+00 3.285106997916479088e+00
2.046559251786348899e+00 1.374446785945534488e+00 3.487450987628375465e+00
2.046559251786348899e+00 1.570796326794896558e+00 3.555774191670758810e+00
2.046559251786348899e+00 1.767145867644258628e+00 3.487450987628375465e+00
2.046559251786348899e+00 1.963495408493620697e+00 3.285106997916479088e+00
2.046559251786348899e+00 2.159844949342982545e+00 2.956518188583882267e+00
2.046559251786348899e+00 2.356194490192344837e+00 2.514312043298508659e+00
2.046559251786348899e+00 2.552544031041707129e+00 1.975482296231610979e+00
2.046559251786348899e+00 2.748893571891068976e+00 1.360735872383768807e+00
2.046559251786348899e+00 2.945243112740430824e+00 6.936971320696866394e-01
2.046559251786348899e+00 3.141592653589793116e+00 0.000000000000000000e+00
2.046559251786348899e+00 3.337942194439155408e+00 -6.936971320696866394e-01
2.046559251786348899e+00 3.534291735288517255e+00 -1.360735872383768807e+00
2.046559251786348899e+00 3.730641276137879103e+00 -1.975482296231610979e+00
2.046559251786348899e+00 3.926990816987241395e+00 -2.514312043298508659e+00
2.046559251786348899e+00 4.123340357836603687e+00 -2.956518188583882267e+00
2.046559251786348899e+00 4.319689898685965090e+00 -3.285106997916479088e+00
2.046559251786348899e+00 4.516039439535327382e+00 -3.487450987628375465e+00
2.046559251786348899e+00 4.712388980384689674e+00 -3.555774191670758810e+00
2.046559251786348899e+00 4.908738521234051966e+00 -3.487450987628375465e+00
2.046559251786348899e+00 5.105088062083414258e+00 -3.285106997916479088e+00
2.046559251786348899e+00 5.301437602932775661e+00 -2.956518188583882267e+00
2.046559251786348899e+00 5.497787143782137953e+00 -2.514312043298508659e+00
2.046559251786348899e+00 5.694136684631500245e+00 -1.975482296231610979e+00
2.046559251786348899e+00 5.890486225480861648e+00 -1.360735872383768807e+00
2.046559251786348899e+00 6.086835766330223940e+00 -6.936971320696866394e-01
2.236835121200276610e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.236835121200276610e+00 1.963495408493620697e-01 6.135788551145895386e-01
2.236835121200276610e+00 3.926990816987241395e-01 1.203578218926111498e+00
2.236835121200276610e+00 5.890486225480862092e-01 1.747324746758744274e+00
2.236835121200276610e+00 7.853981633974482790e-01 2.223922564484446251e+00
2.236835121200276610e+00 9.817477042468103487e-01 2.615056285247153056e+00
2.236835121200276610e+00 1.178097245096172418e+00 2.905694859508272554e+00
2.236835121200276610e+00 1.374446785945534488e+00 3.084669209850939620e+00
2.236835121200276610e+00 1.570796326794896558e+00 3.145101452361457550e+00
2.236835121200276610e+00 1.767145867644258628e+00 3.084669209850939620e+00
2.236835121200276610e+00 1.963495408493620697e+00 2.905694859508272554e+00
2.236835121200276610e+00 2.159844949342982545e+00 2.615056285247153056e+00
2.236835121200276610e+00 2.356194490192344837e+00 2.223922564484446251e+00
2.236835121200276610e+00 2.552544031041707129e+00 1.747324746758744274e+00
2.236835121200276610e+00 2.748893571891068976e+00 1.203578218926111498e+00
2.236835121200276610e+00 2.945243112740430824e+00 6.135788551145895386e-01
2.236835121200276610e+00 3.141592653589793116e+00 0.000000000000000000e+00
2.236835121200276610e+00 3.337942194439155408e+00 -6.135788551145895386e-01
2.236835121200276610e+00 3.534291735288517255e+00 -1.203578218926111498e+00
2.236835121200276610e+00 3.730641276137879103e+00 -1.747324746758744274e+00
2.236835121200276610e+00 3.926990816987241395e+00 -2.223922564484446251e+00
2.236835121200276610e+00 4.123340357836603687e+00 -2.615056285247153056e+00
2.236835121200276610e+00 4.319689898685965090e+00 -2.905694859508272554e+00
2.236835121200276610e+00 4.516039439535327382e+00 -3.084669209850939620e+00
2.236835121200276610e+00 4.712388980384689674e+00 -3.145101452361457550e+00
2.236835121200276610e+00 4.908738521234051966e+00 -3.084669209850939620e+00
2.236835121200276610e+00 5.105088062083414258e+00 -2.905694859508272554e+00
2.236835121200276610e+00 5.301437602932775661e+00 -2.615056285247153056e+00
2.236835121200276610e+00 5.497787143782137953e+00 -2.223922564484446251e+00
2.236835121200276610e+00 5.694136684631500245e+00 -1.747324746758744274e+00
2.236835121200276610e+00 5.890486225480861648e+00 -1.203578218926111498e+00
